id,title,type,status,year,season,genre,rating,totalEpisodes,source,siteUrl
animeav1-yami-shibai-14,Yami Shibai 14,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/yami-shibai-14
animeav1-mahoutsukai-no-yakusoku,Mahoutsukai no Yakusoku,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/mahoutsukai-no-yakusoku
animeav1-kono-kaisha-ni-suki-na-hito-ga-imasu,Kono Kaisha ni Suki na Hito ga Imasu,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/kono-kaisha-ni-suki-na-hito-ga-imasu
animeav1-zenshuu,Zenshuu.,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/zenshuu
animeav1-neet-kunoichi-to-nazeka-dousei-hajimemashita,NEET Kunoichi to Nazeka Dousei Hajimemashita,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/neet-kunoichi-to-nazeka-dousei-hajimemashita
animeav1-ore-dake-level-up-na-ken-season-2,Ore dake Level Up na Ken Season 2: Arise from the Shadow,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/ore-dake-level-up-na-ken-season-2
animeav1-ao-no-exorcist-yosuga-hen,Ao no Exorcist: Yosuga-hen,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/ao-no-exorcist-yosuga-hen
animeav1-kisaki-kyouiku-kara-nigetai-watashi,Kisaki Kyouiku kara Nigetai Watashi,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/kisaki-kyouiku-kara-nigetai-watashi
animeav1-medalist,Medalist,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/medalist
animeav1-okitsura,Okinawa de Suki ni Natta Ko ga Hougen Sugite Tsurasugiru,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/okitsura
animeav1-sorairo-utility-tv,Sorairo Utility (TV),TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/sorairo-utility-tv
animeav1-beheneko,"S-Rank Monster no ""Behemoth"" dakedo, Neko to Machigawarete Elf Musume no Pet toshite Kurashitemasu",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/beheneko
animeav1-momentary-lily,Momentary Lily,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/momentary-lily
animeav1-kurakon,Class no Daikirai na Joshi to Kekkon suru Koto ni Natta.,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/kurakon
animeav1-grisaia-phantom-trigger,Grisaia: Phantom Trigger,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/grisaia-phantom-trigger
animeav1-bang-dream-ave-mujica,BanG Dream! Ave Mujica,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/bang-dream-ave-mujica
animeav1-ameku-takao-no-suiri-karte,Ameku Takao no Suiri Karte,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/ameku-takao-no-suiri-karte
animeav1-shiguang-dailiren-yingdu-pian,Shiguang Dailiren: Yingdu Pian,ONA,,,,anime,,,AnimeAV1,https://animeav1.com/media/shiguang-dailiren-yingdu-pian
animeav1-zuoshou-shanglan-2nd-season,Zuoshou Shanglan 2nd Season,ONA,,,,anime,,,AnimeAV1,https://animeav1.com/media/zuoshou-shanglan-2nd-season
animeav1-beastars-final-season,Beastars Final Season,ONA,,,,anime,,,AnimeAV1,https://animeav1.com/media/beastars-final-season
animeav1-fuuto-tantei-movie-kamen-rider-skull-no-shouzou,Fuuto Tantei Movie: Kamen Rider Skull no Shouzou,MOVIE,,,,anime,,,AnimeAV1,https://animeav1.com/media/fuuto-tantei-movie-kamen-rider-skull-no-shouzou
animeav1-shingeki-no-kyojin-movie-kanketsu-hen-the-last-attack,Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack,MOVIE,,,,anime,,,AnimeAV1,https://animeav1.com/media/shingeki-no-kyojin-movie-kanketsu-hen-the-last-attack
animeav1-high-card-the-flowers-bloom,High Card: The Flowers Bloom,ONA,,,,anime,,,AnimeAV1,https://animeav1.com/media/high-card-the-flowers-bloom
animeav1-one-piece-gyojin-tou-hen,One Piece: Gyojin Tou-hen,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/one-piece-gyojin-tou-hen
animeav1-one-piece-fan-letter,One Piece Fan Letter,ESPECIAL,,,,anime,,,AnimeAV1,https://animeav1.com/media/one-piece-fan-letter
animeav1-ao-no-miburo,Ao no Miburo,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/ao-no-miburo
animeav1-kidou-senshi-gundam-fukushuu-no-requiem,Kidou Senshi Gundam: Fukushuu no Requiem,ONA,,,,anime,,,AnimeAV1,https://animeav1.com/media/kidou-senshi-gundam-fukushuu-no-requiem
animeav1-arifureta-shokugyou-de-sekai-saikyou-season-3,Arifureta Shokugyou de Sekai Saikyou Season 3,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/arifureta-shokugyou-de-sekai-saikyou-season-3
animeav1-shangri-la-frontier-kusoge-hunter-kamige-ni-idoman-to-su-2nd-season,"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su 2nd Season",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/shangri-la-frontier-kusoge-hunter-kamige-ni-idoman-to-su-2nd-season
animeav1-maou-2099,Maou 2099,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/maou-2099
animeav1-dragon-ball-daima,Dragon Ball Daima,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/dragon-ball-daima
animeav1-sayounara-ryuusei-konnichiwa-jinsei,"Sayounara Ryuusei, Konnichiwa Jinsei",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/sayounara-ryuusei-konnichiwa-jinsei
animeav1-hoshifuru-oukoku-no-nina,Hoshifuru Oukoku no Nina,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/hoshifuru-oukoku-no-nina
animeav1-yarinaoshi-reijou-wa-ryuutei-heika-wo-kouryakuchuu,Yarinaoshi Reijou wa Ryuutei Heika wo Kouryakuchuu,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/yarinaoshi-reijou-wa-ryuutei-heika-wo-kouryakuchuu
animeav1-seirei-gensouki-2,Seirei Gensouki 2,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/seirei-gensouki-2
animeav1-houkago-shounen-hanako-kun-part-2,Houkago Shounen Hanako-kun Part 2,TV,,,,action,,,AnimeAV1,https://animeav1.com/media/houkago-shounen-hanako-kun-part-2
animeav1-natsume-yuujinchou-shichi,Natsume Yuujinchou Shichi,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/natsume-yuujinchou-shichi
animeav1-youkai-gakkou-no-sensei-hajimemashita,Youkai Gakkou no Sensei Hajimemashita!,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/youkai-gakkou-no-sensei-hajimemashita
animeav1-raise-wa-tanin-ga-ii,Raise wa Tanin ga Ii,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/raise-wa-tanin-ga-ii
animeav1-haigakura,Haigakura,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/haigakura
animeav1-mf-ghost-2nd-season,MF Ghost 2nd Season,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/mf-ghost-2nd-season
animeav1-saikyou-no-shienshoku-wajutsushi-de-aru-ore-wa-sekai-saikyou-clan-wo-shitagaeru,"Saikyou no Shienshoku ""Wajutsushi"" de Aru Ore wa Sekai Saikyou Clan wo Shitagaeru",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/saikyou-no-shienshoku-wajutsushi-de-aru-ore-wa-sekai-saikyou-clan-wo-shitagaeru
animeav1-kamonohashi-ron-no-kindan-suiri-2nd-season,Kamonohashi Ron no Kindan Suiri 2nd Season,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/kamonohashi-ron-no-kindan-suiri-2nd-season
animeav1-ao-no-exorcist-yuki-no-hate-hen,Ao no Exorcist: Yuki no Hate-hen,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/ao-no-exorcist-yuki-no-hate-hen
animeav1-kimi-wa-meido-sama,Kimi wa Meido-sama.,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/kimi-wa-meido-sama
animeav1-ranma-2024,Ranma ½ (2024),TV,,2024,,anime,,,AnimeAV1,https://animeav1.com/media/ranma-2024
animeav1-puniru-wa-kawaii-slime,Puniru wa Kawaii Slime,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/puniru-wa-kawaii-slime
animeav1-blue-lock-vs-u-20-japan,Blue Lock vs. U-20 Japan,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/blue-lock-vs-u-20-japan
animeav1-party-kara-tsuihou-sareta-sono-chiyushi-jitsu-wa-saikyou-ni-tsuki,"Party kara Tsuihou sareta Sono Chiyushi, Jitsu wa Saikyou ni Tsuki",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/party-kara-tsuihou-sareta-sono-chiyushi-jitsu-wa-saikyou-ni-tsuki
animeav1-nanatsu-no-taizai-mokushiroku-no-yonkishi-2nd-season,Nanatsu no Taizai: Mokushiroku no Yonkishi 2nd Season,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/nanatsu-no-taizai-mokushiroku-no-yonkishi-2nd-season
animeav1-love-live-superstar-3rd-season,Love Live! Superstar!! 3rd Season,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/love-live-superstar-3rd-season
animeav1-fairy-tail-100-nen-quest-kanwa-lucys-diary,Fairy Tail: 100-nen Quest - Kanwa - Lucy's Diary,ESPECIAL,,,,anime,,,AnimeAV1,https://animeav1.com/media/fairy-tail-100-nen-quest-kanwa-lucys-diary
animeav1-tsuma-shougakusei-ni-naru,"Tsuma, Shougakusei ni Naru.",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/tsuma-shougakusei-ni-naru
animeav1-danmachi-v,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka V: Houjou no Megami-hen,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/danmachi-v
animeav1-the-idolmster-shiny-colors-2nd-season,The iDOLM@STER Shiny Colors 2nd Season,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/the-idolmster-shiny-colors-2nd-season
animeav1-maou-sama-retry-r,"Maou-sama, Retry! R",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/maou-sama-retry-r
animeav1-bleach-sennen-kessen-hen-soukoku-tan,Bleach: Sennen Kessen-hen - Soukoku-tan,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/bleach-sennen-kessen-hen-soukoku-tan
animeav1-goukon-ni-ittara-onna-ga-inakatta-hanashi,Goukon ni Ittara Onna ga Inakatta Hanashi,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/goukon-ni-ittara-onna-ga-inakatta-hanashi
animeav1-mahoutsukai-ni-narenakatta-onnanoko-no-hanashi,Mahoutsukai ni Narenakatta Onnanoko no Hanashi,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/mahoutsukai-ni-narenakatta-onnanoko-no-hanashi
animeav1-sword-art-online-alternative-gun-gale-online-ii,Sword Art Online Alternative: Gun Gale Online II,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/sword-art-online-alternative-gun-gale-online-ii
animeav1-chi-chikyuu-no-undou-ni-tsuite,Chi. Chikyuu no Undou ni Tsuite,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/chi-chikyuu-no-undou-ni-tsuite
animeav1-kabushikigaisha-magi-lumiere,Kabushikigaisha Magi-Lumière,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/kabushikigaisha-magi-lumiere
animeav1-hitoribocchi-no-isekai-kouryaku,Hitoribocchi no Isekai Kouryaku,TV,,,,fantasy,,,AnimeAV1,https://animeav1.com/media/hitoribocchi-no-isekai-kouryaku
animeav1-rurouni-kenshin-kyoto-douran,Rurouni Kenshin: Meiji Kenkaku Romantan - Kyoto Douran,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/rurouni-kenshin-kyoto-douran
animeav1-dandadan,Dandadan,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/dandadan
animeav1-trillion-game,Trillion Game,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/trillion-game
animeav1-mecha-ude-tv,Mecha-ude (TV),TV,,,,action,,,AnimeAV1,https://animeav1.com/media/mecha-ude-tv
animeav1-kekkon-suru-tte-hontou-desu-ka,"Kekkon suru tte, Hontou desu ka",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/kekkon-suru-tte-hontou-desu-ka
animeav1-shin-tennis-no-oujisama-u-17-world-cup-semifinal-44,Prince of Tennis II U-17 World Cup Semifinal,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/shin-tennis-no-oujisama-u-17-world-cup-semifinal-44
animeav1-kinoko-inu,Kinoko Inu,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/kinoko-inu
animeav1-negaposi-angler,NegaPosi Angler,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/negaposi-angler
animeav1-ao-no-hako,Ao no Hako,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/ao-no-hako
animeav1-kamierabi-2nd-season,Kamierabi 2nd Season,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/kamierabi-2nd-season
animeav1-rezero-kara-hajimeru-isekai-seikatsu-3rd-season,Re:Zero kara Hajimeru Isekai Seikatsu 3rd Season,TV,,,,fantasy,,,AnimeAV1,https://animeav1.com/media/rezero-kara-hajimeru-isekai-seikatsu-3rd-season
animeav1-rekishi-ni-nokoru-akujo-ni-naru-zo,Rekishi ni Nokoru Akujo ni Naru zo,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/rekishi-ni-nokoru-akujo-ni-naru-zo
animeav1-acro-trip,Acro Trip,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/acro-trip
animeav1-wu-liuqi-jiyi-suipian,Scissor Seven Temporada 5,ONA,,,,anime,,,AnimeAV1,https://animeav1.com/media/wu-liuqi-jiyi-suipian
animeav1-amagami-san-chi-no-enmusubi,Amagami-san Chi no Enmusubi,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/amagami-san-chi-no-enmusubi
animeav1-nageki-no-bourei-wa-intai-shitai,Nageki no Bourei wa Intai shitai,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/nageki-no-bourei-wa-intai-shitai
animeav1-tensei-kizoku-kantei-skill-de-nariagaru-2nd-season,"Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/tensei-kizoku-kantei-skill-de-nariagaru-2nd-season
animeav1-uzumaki,Uzumaki,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/uzumaki
animeav1-overlord-movie-3-sei-oukoku-hen,Overlord Movie 3: Sei Oukoku-hen,MOVIE,,,,anime,,,AnimeAV1,https://animeav1.com/media/overlord-movie-3-sei-oukoku-hen
animeav1-given-movie-3-umi-e,Given Movie 3: Umi e,MOVIE,,,,anime,,,AnimeAV1,https://animeav1.com/media/given-movie-3-umi-e
animeav1-love-live-nijigasaki-gakuen-school-idol-doukoukai-kanketsu-hen,Love Live! Nijigasaki Gakuen School Idol Doukoukai: Kanketsu-hen,Movie,,,,comedy,,,AnimeAV1,https://animeav1.com/media/love-live-nijigasaki-gakuen-school-idol-doukoukai-kanketsu-hen
animeav1-murai-no-koi,Murai no Koi,ONA,,,,anime,,,AnimeAV1,https://animeav1.com/media/murai-no-koi
animeav1-kengan-ashura-season-2-part-2,Kengan Ashura Season 2 Part 2,ONA,,,,anime,,,AnimeAV1,https://animeav1.com/media/kengan-ashura-season-2-part-2
animeav1-delicos-nursery,Delico's Nursery,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/delicos-nursery
animeav1-yeosin-gangnim,Yeosin Gangnim,ONA,,,,anime,,,AnimeAV1,https://animeav1.com/media/yeosin-gangnim
animeav1-rising-impact-season-2,Rising Impact Season 2,ONA,,,,anime,,,AnimeAV1,https://animeav1.com/media/rising-impact-season-2
animeav1-boku-no-hero-academia-the-movie-4-youre-next,Boku no Hero Academia the Movie 4: You're Next,MOVIE,,,,anime,,,AnimeAV1,https://animeav1.com/media/boku-no-hero-academia-the-movie-4-youre-next
animeav1-kimi-ni-todoke-3rd-season,Kimi ni Todoke 3rd Season,ONA,,,,anime,,,AnimeAV1,https://animeav1.com/media/kimi-ni-todoke-3rd-season
animeav1-mononoke-movie-1-karakasa,Mononoke Movie 1: Karakasa,MOVIE,,,,anime,,,AnimeAV1,https://animeav1.com/media/mononoke-movie-1-karakasa
animeav1-yamato-yo-towa-ni-rebel-3199,"Yamato yo, Towa ni: Rebel 3199",Movie,,,,anime,,,AnimeAV1,https://animeav1.com/media/yamato-yo-towa-ni-rebel-3199
animeav1-sengoku-youko-senma-konton-hen,Sengoku Youko: Senma Konton-hen,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/sengoku-youko-senma-konton-hen
animeav1-yami-shibai-13,Yami Shibai 13,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/yami-shibai-13
animeav1-make-heroine-ga-oosugiru,Make Heroine ga Oosugiru!,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/make-heroine-ga-oosugiru
animeav1-kinnikuman-kanpeki-choujin-shiso-hen,Kinnikuman: Kanpeki Chоujin Shiso-hen,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/kinnikuman-kanpeki-choujin-shiso-hen
animeav1-atri-my-dear-moments,Atri: My Dear Moments,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/atri-my-dear-moments
animeav1-naze-boku-no-sekai-wo-daremo-oboeteinai-no-ka,Naze Boku no Sekai wo Daremo Oboeteinai no ka?,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/naze-boku-no-sekai-wo-daremo-oboeteinai-no-ka
animeav1-bye-bye-earth,"Bye Bye, Earth",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/bye-bye-earth
animeav1-kimi-to-boku-no-saigo-no-senjou-aruiwa-sekai-ga-hajimaru-seisen-season-ii,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen Season II",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/kimi-to-boku-no-saigo-no-senjou-aruiwa-sekai-ga-hajimaru-seisen-season-ii
animeav1-koi-wa-futago-de-warikirenai,Koi wa Futago de Warikirenai,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/koi-wa-futago-de-warikirenai
animeav1-isekai-shikkaku,Isekai Shikkaku,TV,,,,fantasy,,,AnimeAV1,https://animeav1.com/media/isekai-shikkaku
animeav1-katsute-mahou-shoujo-to-aku-wa-tekitai-shiteita,Katsute Mahou Shoujo to Aku wa Tekitai shiteita.,TV,,,,romance,,,AnimeAV1,https://animeav1.com/media/katsute-mahou-shoujo-to-aku-wa-tekitai-shiteita
animeav1-isekai-yururi-kikou-kosodateshinagara-boukensha-shimasu,Isekai Yururi Kikou: Kosodateshinagara Boukensha Shimasu,TV,,,,fantasy,,,AnimeAV1,https://animeav1.com/media/isekai-yururi-kikou-kosodateshinagara-boukensha-shimasu
animeav1-mayonaka-punch,Mayonaka Punch,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/mayonaka-punch
animeav1-elf-san-wa-yaserarenai,Elf-san wa Yaserarenai.,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/elf-san-wa-yaserarenai
animeav1-shikanoko-nokonoko-koshitantan,Shikanoko Nokonoko Koshitantan,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/shikanoko-nokonoko-koshitantan
animeav1-tsue-to-tsurugi-no-wistoria,Tsue to Tsurugi no Wistoria,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/tsue-to-tsurugi-no-wistoria
animeav1-shoushimin-series,Shoushimin Series,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/shoushimin-series
animeav1-kami-no-tou-ouji-no-kikan,Kami no Tou: Ouji no Kikan,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/kami-no-tou-ouji-no-kikan
animeav1-na-nare-hana-nare,Na Nare Hana Nare,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/na-nare-hana-nare
animeav1-fairy-tail-100-nen-quest,Fairy Tail 4 : 100-nen Quest,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/fairy-tail-100-nen-quest
animeav1-vtuber-nandaga-haishin-kiri-wasuretara-densetsu-ni-natteta,VTuber Nandaga Haishin Kiri Wasuretara Densetsu ni Natteta,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/vtuber-nandaga-haishin-kiri-wasuretara-densetsu-ni-natteta
animeav1-dungeon-no-naka-no-hito,Dungeon no Naka no Hito,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/dungeon-no-naka-no-hito
animeav1-kono-sekai-wa-fukanzen-sugiru,Kono Sekai wa Fukanzen Sugiru,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/kono-sekai-wa-fukanzen-sugiru
animeav1-nige-jouzu-no-wakagimi,Nige Jouzu no Wakagimi,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/nige-jouzu-no-wakagimi
animeav1-monogatari-series-off-monster-season,Monogatari Series: Off & Monster Season,ONA,,,,anime,,,AnimeAV1,https://animeav1.com/media/monogatari-series-off-monster-season
animeav1-tensui-no-sakuna-hime,Tensui no Sakuna-hime,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/tensui-no-sakuna-hime
animeav1-isekai-suicide-squad,Isekai Suicide Squad,TV,,,,fantasy,,,AnimeAV1,https://animeav1.com/media/isekai-suicide-squad
animeav1-mob-kara-hajimaru-tansaku-eiyuutan,Mob kara Hajimaru Tansaku Eiyuutan,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/mob-kara-hajimaru-tansaku-eiyuutan
animeav1-madougushi-dahliya-wa-utsumukanai,Madougushi Dahliya wa Utsumukanai,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/madougushi-dahliya-wa-utsumukanai
animeav1-cardfight-vanguard-divinez-season-2,Cardfight!! Vanguard: Divinez Season 2,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/cardfight-vanguard-divinez-season-2
animeav1-nierautomata-ver11a-part-2,NieR:Automata Ver1.1a Part 2,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/nierautomata-ver11a-part-2
animeav1-hazurewaku-no-joutai-ijou-skill-de-saikyou-ni-natta-ore-ga-subete-wo-juurin-suru-made,"Hazurewaku no ""Joutai Ijou Skill"" de Saikyou ni Natta Ore ga Subete wo Juurin suru made",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/hazurewaku-no-joutai-ijou-skill-de-saikyou-ni-natta-ore-ga-subete-wo-juurin-suru-made
animeav1-megami-no-cafe-terrace-2nd-season,Megami no Café Terrace 2nd Season,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/megami-no-cafe-terrace-2nd-season
animeav1-25-jigen-no-ririsa,2.5-jigen no Ririsa,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/25-jigen-no-ririsa
animeav1-ore-wa-subete-wo-parry-suru,"Ore wa Subete wo ""Parry"" suru: Gyaku Kanchigai no Sekai Saikyou wa Boukensha ni Naritai",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/ore-wa-subete-wo-parry-suru
animeav1-giji-harem,Giji Harem,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/giji-harem
animeav1-senpai-wa-otokonoko,Senpai wa Otokonoko,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/senpai-wa-otokonoko
animeav1-gimai-seikatsu,Gimai Seikatsu,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/gimai-seikatsu
animeav1-tasogare-out-focus,Tasogare Out Focus,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/tasogare-out-focus
animeav1-ramen-akaneko,Ramen Akaneko,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/ramen-akaneko
animeav1-tasuuketsu,Tasuuketsu,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/tasuuketsu
animeav1-oshi-no-ko-2nd-season,[Oshi no Ko] 2nd Season,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/oshi-no-ko-2nd-season
animeav1-maougun-saikyou-no-majutsushi-wa-ningen-datta,Maougun Saikyou no Majutsushi wa Ningen datta,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/maougun-saikyou-no-majutsushi-wa-ningen-datta
animeav1-tokidoki-bosotto-russia-go-de-dereru-tonari-no-alya-san,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/tokidoki-bosotto-russia-go-de-dereru-tonari-no-alya-san
animeav1-boku-no-tsuma-wa-kanjou-ga-nai,Boku no Tsuma wa Kanjou ga Nai,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/boku-no-tsuma-wa-kanjou-ga-nai
animeav1-shy-2nd-season,Shy 2nd Season,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/shy-2nd-season
animeav1-shinmai-ossan-boukensha-saikyou-party-ni-shinu-hodo-kitaerarete-muteki-ni-naru,"Shinmai Ossan Boukensha, Saikyou Party ni Shinu hodo Kitaerarete Muteki ni Naru.",TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/shinmai-ossan-boukensha-saikyou-party-ni-shinu-hodo-kitaerarete-muteki-ni-naru
animeav1-look-back,Look Back,Movie,,,,anime,,,AnimeAV1,https://animeav1.com/media/look-back
animeav1-yuru-camp-season-3-specials,Yuru Camp△ Season 3 Specials,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/yuru-camp-season-3-specials
animeav1-rising-impact,Rising Impact,ONA,,,,anime,,,AnimeAV1,https://animeav1.com/media/rising-impact
animeav1-oomuro-ke-dear-friends,Oomuro-ke: Dear Friends,Movie,,,,anime,,,AnimeAV1,https://animeav1.com/media/oomuro-ke-dear-friends
animeav1-code-geass-dakkan-no-roze,Code Geass: Dakkan no Rozé,ONA,,,,anime,,,AnimeAV1,https://animeav1.com/media/code-geass-dakkan-no-roze
animeav1-hanma-baki-vs-kengan-ashura,Hanma Baki vs. Kengan Ashura,ONA,,,,anime,,,AnimeAV1,https://animeav1.com/media/hanma-baki-vs-kengan-ashura
animeav1-dead-dead-demons-dededede-destruction-ona,Dead Dead Demons Dededede Destruction,ONA,,,,anime,,,AnimeAV1,https://animeav1.com/media/dead-dead-demons-dededede-destruction-ona
animeav1-uma-musume-pretty-derby-shin-jidai-no-tobira,Uma Musume: Pretty Derby - Shin Jidai no Tobira,Movie,,,,anime,,,AnimeAV1,https://animeav1.com/media/uma-musume-pretty-derby-shin-jidai-no-tobira
animeav1-xiehou-ta-de-shaonu-shidai,Xiehou Ta de Shaonu Shidai,ONA,,,,anime,,,AnimeAV1,https://animeav1.com/media/xiehou-ta-de-shaonu-shidai
animeav1-kimetsu-no-yaiba-hashira-geiko-hen,Kimetsu no Yaiba: Hashira Geiko-hen,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/kimetsu-no-yaiba-hashira-geiko-hen
animeav1-trapezium,Trapezium,Movie,,,,anime,,,AnimeAV1,https://animeav1.com/media/trapezium
animeav1-boku-no-hero-academia-7th-season,Boku no Hero Academia 7th Season,TV,,,,anime,,,AnimeAV1,https://animeav1.com/media/boku-no-hero-academia-7th-season
animeav1-tp-bon,T.P BON,ONA,,,,anime,,,AnimeAV1,https://animeav1.com/media/tp-bon
animeav1-blue-lock-episode-nagi,Blue Lock: Episode Nagi,Movie,,,,anime,,,AnimeAV1,https://animeav1.com/media/blue-lock-episode-nagi
animeav1-grimm-kumikyoku,Grimm Kumikyoku,ONA,,,,anime,,,AnimeAV1,https://animeav1.com/media/grimm-kumikyoku
